zcr_mean,zcr_std,spectral_centroid_mean,spectral_centroid_std,spectral_rolloff_mean,spectral_rolloff_std,chroma_mean,chroma_std,rms_mean,rms_std,tempo,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,file_path,file_name,genre
0.08304482066898686,0.027693783681433826,1784.1226412753101,360.20200501843135,3805.7230301080335,949.3434134740136,0.35012850165367126,0.2979457378387451,0.1301843225955963,0.05318251624703407,123.046875,-113.59882354736328,50.68894958496094,121.57067108154297,17.200206756591797,-19.162261962890625,15.348760604858398,42.36394119262695,12.28978157043457,-6.3622660636901855,12.961207389831543,18.621931076049805,9.443115234375,-13.69973373413086,8.2221097946167,15.339801788330078,8.306714057922363,-12.27430534362793,9.06751537322998,10.97094440460205,7.959053993225098,-8.326061248779297,7.859070777893066,8.802087783813477,7.161057949066162,-3.6699411869049072,6.419960975646973,/content/drive/MyDrive/MusicGenreClassification/data/raw/genres_original/blues/blues.00000.wav,blues.00000.wav,blues
0.05603980870552978,0.03804630719740175,1530.2617669893777,613.1194898044935,3550.7136156830047,1725.7783473036059,0.3408493995666504,0.3081820607185364,0.09590782225131989,0.048710573464632034,107.666015625,-207.52383422851562,88.14252471923828,123.98513793945312,23.662490844726562,8.94701862335205,23.923551559448242,35.867149353027344,16.270116806030273,2.909594774246216,16.732484817504883,21.519474029541016,12.504672050476074,-8.556512832641602,14.170463562011719,23.370676040649414,11.940147399902344,-10.103608131408691,12.88854694366455,11.899242401123047,10.215539932250977,-5.558824062347412,10.25457763671875,5.377876281738281,9.808390617370605,-2.234492063522339,8.05438232421875,/content/drive/MyDrive/MusicGenreClassification/data/raw/genres_original/blues/blues.00001.wav,blues.00001.wav,blues
0.07629120746326373,0.031730570099435376,1552.832481434823,395.5641678715904,3042.4101154654873,885.5116455461281,0.3635377287864685,0.2919873893260956,0.17547321319580078,0.05244862288236618,161.4990234375,-90.75716400146484,57.60110092163086,140.4408721923828,22.55784034729004,-29.08454704284668,20.29936981201172,31.68669319152832,11.998091697692871,-13.976547241210938,12.476431846618652,25.753751754760742,8.625062942504883,-13.664990425109863,10.336393356323242,11.634442329406738,10.3208646774292,-11.778322219848633,8.092109680175781,9.71475601196289,8.23664665222168,-13.125313758850098,7.594205379486084,5.7912468910217285,8.030862808227539,-8.901966094970703,7.771137237548828,/content/drive/MyDrive/MusicGenreClassification/data/raw/genres_original/blues/blues.00002.wav,blues.00002.wav,blues
0.03330886262567672,0.020561103742135052,1070.1534175250665,429.3786317904825,2184.8790286035382,1221.9156472279285,0.40485435724258423,0.30659201741218567,0.14104026556015015,0.07967183738946915,172.265625,-199.57513427734375,74.21769714355469,150.0861053466797,21.361392974853516,5.6634039878845215,16.034643173217773,26.855281829833984,12.584161758422852,1.7700715065002441,16.369903564453125,14.232646942138672,11.260879516601562,-4.827845573425293,12.487863540649414,9.286852836608887,9.01500415802002,-0.7561201453208923,9.607382774353027,8.134434700012207,8.448777198791504,-3.200026035308838,10.500921249389648,6.078081130981445,6.943667411804199,-2.478445053100586,7.534999847412109,/content/drive/MyDrive/MusicGenreClassification/data/raw/genres_original/blues/blues.00003.wav,blues.00003.wav,blues
0.10146053871809745,0.04420548271538123,1835.12851277257,585.874983035052,3579.9574708164155,1253.928346818156,0.3085259795188904,0.29638344049453735,0.09150122106075287,0.04801338538527489,135.99917763157896,-160.3541717529297,72.10481262207031,126.20948028564453,29.21080780029297,-35.58139419555664,18.27655029296875,22.13925552368164,13.919527053833008,-32.473548889160156,18.341903686523438,10.850702285766602,11.613141059875488,-23.35007095336914,9.658858299255371,0.4932490289211273,11.168416976928711,-11.796538352966309,11.400673866271973,1.2035191059112549,9.985846519470215,-13.084959030151367,8.957854270935059,-2.8104991912841797,9.297122955322266,-6.9344706535339355,9.462997436523438,/content/drive/MyDrive/MusicGenreClassification/data/raw/genres_original/blues/blues.00004.wav,blues.00004.wav,blues
0.09404153373936582,0.07895058970522166,1832.0115969728529,1015.1274949259331,3481.4676306917054,1809.5265116114597,0.30252185463905334,0.2958906888961792,0.10345287621021271,0.06309645622968674,112.34714673913044,-177.80174255371094,85.48365020751953,118.20316314697266,56.52614974975586,-17.570629119873047,25.575532913208008,30.760927200317383,22.038372039794922,-21.7425537109375,20.815298080444336,11.919262886047363,16.321996688842773,-20.734298706054688,13.02712631225586,3.185288190841675,11.563016891479492,-8.580818176269531,13.123480796813965,-0.9328852891921997,10.006048202514648,-11.772245407104492,8.749557495117188,-2.408763885498047,8.877084732055664,-9.348445892333984,8.950291633605957,/content/drive/MyDrive/MusicGenreClassification/data/raw/genres_original/blues/blues.00005.wav,blues.00005.wav,blues
0.07305223740815932,0.04369405757996276,1459.4696908114731,661.834570570731,2795.910729498985,1273.3843919480398,0.2914259731769562,0.30656948685646057,0.1417519599199295,0.09371273219585419,123.046875,-190.0688018798828,98.25144958496094,130.27023315429688,43.973899841308594,-36.36211395263672,36.15287780761719,33.03621292114258,21.91330909729004,11.093892097473145,32.90848159790039,-0.5918819308280945,16.73653221130371,-20.89026641845703,12.315980911254883,0.27844226360321045,10.14166259765625,-6.496385097503662,11.44982624053955,-5.512735366821289,12.385570526123047,-7.8474040031433105,9.354485511779785,-3.124300718307495,8.013117790222168,-6.602821350097656,8.896451950073242,/content/drive/MyDrive/MusicGenreClassification/data/raw/genres_original/blues/blues.00006.wav,blues.00006.wav,blues
0.061442246108855375,0.04299786357871877,1451.859413795751,670.5234080387495,2955.3197165929523,1276.5411918238867,0.3073715269565582,0.3047184646129608,0.13176751136779785,0.07437695562839508,92.28515625,-179.37229919433594,81.0771484375,136.44833374023438,38.4583625793457,-26.662588119506836,24.31478500366211,39.965450286865234,18.799100875854492,5.31089448928833,25.496856689453125,10.919133186340332,11.674243927001953,-20.559534072875977,12.794262886047363,8.503360748291016,12.299772262573242,-11.349763870239258,13.111818313598633,-3.470555067062378,13.350184440612793,-8.41584300994873,12.14746379852295,-6.957211017608643,9.14978313446045,-3.5460426807403564,9.65739631652832,/content/drive/MyDrive/MusicGenreClassification/data/raw/genres_original/blues/blues.00007.wav,blues.00007.wav,blues
0.06402488761600927,0.027045919171916347,1719.4633657271252,404.11438129424437,3782.441190998405,1123.8258620667884,0.4089129567146301,0.29410892724990845,0.14232727885246277,0.038770075887441635,83.35433467741936,-121.3897933959961,51.18275451660156,122.49832916259766,20.360193252563477,-14.734728813171387,18.47224998474121,46.12213897705078,13.925419807434082,-8.179258346557617,13.30699348449707,20.172466278076172,10.341513633728027,-19.171894073486328,7.5933709144592285,23.03683853149414,8.783775329589844,-11.83272933959961,6.524472236633301,21.15465545654297,7.6714863777160645,-6.722797393798828,6.994175434112549,6.989504814147949,7.518989562988281,-12.730550765991211,7.870708465576172,/content/drive/MyDrive/MusicGenreClassification/data/raw/genres_original/blues/blues.00008.wav,blues.00008.wav,blues
0.07917482356921887,0.03711682977865272,1817.2305900912738,546.0232819290538,3943.8319655416185,1169.0955250840677,0.2739676237106323,0.30382663011550903,0.08128055185079575,0.06592553853988647,129.19921875,-213.2642364501953,78.31330108642578,115.16475677490234,28.253562927246094,-11.698169708251953,25.866668701171875,39.015357971191406,18.733230590820312,-20.348329544067383,23.065073013305664,13.082701683044434,16.680667877197266,-9.182699203491211,11.24507999420166,9.017151832580566,8.244038581848145,-14.1043119430542,10.492645263671875,4.271254539489746,9.623028755187988,-6.050780296325684,9.211915016174316,3.7858355045318604,10.218299865722656,0.22263547778129578,8.73759937286377,/content/drive/MyDrive/MusicGenreClassification/data/raw/genres_original/blues/blues.00009.wav,blues.00009.wav,blues
0.06295882576856149,0.0210127131611687,1410.0234234402612,453.47455305058355,2765.967419971723,1194.8738071079904,0.3039698302745819,0.3077285587787628,0.1427881121635437,0.09589917957782745,161.4990234375,-173.81045532226562,90.2389144897461,137.17355346679688,32.903709411621094,-23.7230281829834,32.077186584472656,26.979673385620117,22.257991790771484,-16.675209045410156,17.02321434020996,4.194727420806885,12.652122497558594,-12.571785926818848,12.26854419708252,5.8516669273376465,9.07992172241211,-2.8769490718841553,10.420567512512207,-1.178382158279419,8.102306365966797,-1.968239426612854,7.45198917388916,1.8011789321899414,7.610537052154541,-3.0069499015808105,9.6771821975708,/content/drive/MyDrive/MusicGenreClassification/data/raw/genres_original/blues/blues.00010.wav,blues.00010.wav,blues
0.043930584759280744,0.04353977919397629,1352.7427097237658,715.5091580486181,2880.9110920279873,1712.5840466031102,0.3658873736858368,0.31937864422798157,0.06570573896169662,0.04999326914548874,161.4990234375,-287.931884765625,77.0152359008789,124.0107650756836,31.543550491333008,5.467447757720947,17.380319595336914,33.66307067871094,18.5605525970459,1.0916539430618286,21.00514793395996,14.703699111938477,15.342257499694824,-4.881141662597656,12.2283296585083,8.668891906738281,13.759413719177246,0.7843313813209534,12.19304370880127,6.576079845428467,10.687588691711426,-4.875815391540527,9.683862686157227,-3.1767611503601074,9.17584228515625,-5.538258075714111,8.111279487609863,/content/drive/MyDrive/MusicGenreClassification/data/raw/genres_original/blues/blues.00011.wav,blues.00011.wav,blues
0.06909500676720805,0.04879100679250699,1360.6856016703396,507.03119580769817,2738.8302548578886,976.2401372434001,0.26933804154396057,0.3064330220222473,0.11898959428071976,0.06368143856525421,92.28515625,-207.23829650878906,67.64447784423828,132.82740783691406,25.807416915893555,-15.454079627990723,30.581554412841797,60.98097229003906,18.18055534362793,0.7190263271331787,17.718584060668945,12.461328506469727,10.055081367492676,1.1633851528167725,10.389084815979004,-1.5329196453094482,10.565760612487793,-17.895849227905273,9.817126274108887,8.360363006591797,9.737113952636719,-2.4596505165100098,11.81776237487793,-0.5846391320228577,9.630383491516113,0.37226471304893494,9.28075885772705,/content/drive/MyDrive/MusicGenreClassification/data/raw/genres_original/blues/blues.00012.wav,blues.00012.wav,blues
